Adj Close,Close,High,Low,Open,Volume
TATAMOTORS.NS,TATAMOTORS.NS,TATAMOTORS.NS,TATAMOTORS.NS,TATAMOTORS.NS,TATAMOTORS.NS
955.0,955.0,962.8499755859375,949.2999877929688,960.0,7304128
951.8499755859375,951.8499755859375,962.5,950.0999755859375,956.0,6908988
972.0999755859375,972.0999755859375,974.8499755859375,948.0499877929688,952.5,19385412
989.75,989.75,998.5,972.5499877929688,975.0,23025267
1002.0499877929688,1002.0499877929688,1005.5,985.2000122070312,989.75,14006105
981.2999877929688,981.2999877929688,1005.0,979.0999755859375,1004.0499877929688,12284132
975.6500244140625,975.6500244140625,987.3499755859375,973.5,984.9500122070312,7346258
998.2000122070312,998.2000122070312,1004.0,979.5999755859375,984.0,12139832
993.6500244140625,993.6500244140625,1006.5999755859375,989.9500122070312,1005.0,9050375
1002.5999755859375,1002.5999755859375,1016.5999755859375,996.2000122070312,1005.0,13312085
1014.9500122070312,1014.9500122070312,1017.0,998.0999755859375,1000.9500122070312,10948094
1005.5,1005.5,1019.8499755859375,986.0499877929688,1015.0,13412206
1020.7999877929688,1020.7999877929688,1025.5,1007.0499877929688,1008.0,11983571
1016.75,1016.75,1025.9000244140625,1015.0,1023.8499755859375,7339644
1024.449951171875,1024.449951171875,1029.800048828125,1017.2999877929688,1021.3499755859375,5847297
1021.1500244140625,1021.1500244140625,1029.5999755859375,1019.2000122070312,1025.5,4824555
1024.550048828125,1024.550048828125,1027.0,1008.0,1022.9500122070312,8010324
990.0,990.0,1024.0,986.6500244140625,1024.0,7400178
1003.1500244140625,1003.1500244140625,1008.0,976.5499877929688,990.0,7396198
1001.7999877929688,1001.7999877929688,1008.6500244140625,967.2000122070312,1007.9000244140625,10384177
1027.699951171875,1027.699951171875,1034.25,995.1500244140625,997.7999877929688,11469098
1090.949951171875,1090.949951171875,1094.0,1024.3499755859375,1029.0,32766835
1118.300048828125,1118.300048828125,1120.5,1083.5999755859375,1111.949951171875,21232845
1124.0,1124.0,1139.9000244140625,1118.5999755859375,1124.0,11850624
1161.8499755859375,1161.8499755859375,1179.0,1118.5999755859375,1125.800048828125,28592304
1156.6500244140625,1156.6500244140625,1167.9000244140625,1145.300048828125,1164.0,10860623
1144.4000244140625,1144.4000244140625,1176.0,1136.5,1167.0,14375948
1096.6500244140625,1096.6500244140625,1120.0,1090.050048828125,1120.0,21967812
1016.4500122070312,1016.4500122070312,1065.0,1014.0499877929688,1059.949951171875,26651144
1013.75,1013.75,1060.6500244140625,1008.4000244140625,1030.0,16726393
1025.300048828125,1025.300048828125,1040.199951171875,1015.0499877929688,1036.050048828125,9978703
1041.75,1041.75,1056.4000244140625,1027.0,1034.949951171875,19529790
1068.0999755859375,1068.0999755859375,1082.949951171875,1052.050048828125,1055.0,15443008
1076.1500244140625,1076.1500244140625,1079.9000244140625,1055.0,1065.0,11311050
1053.449951171875,1053.449951171875,1075.5,1048.199951171875,1074.8499755859375,7508231
1062.3499755859375,1062.3499755859375,1067.050048828125,1047.0,1057.0,8211830
1098.3499755859375,1098.3499755859375,1099.949951171875,1070.0,1072.0,11435650
1087.699951171875,1087.699951171875,1107.0,1085.0,1105.9000244140625,6911441
1086.9000244140625,1086.9000244140625,1098.050048828125,1082.050048828125,1097.0,5625723
1085.199951171875,1085.199951171875,1095.300048828125,1083.300048828125,1089.0,4869876
1068.449951171875,1068.449951171875,1094.75,1064.949951171875,1090.0,9377476
1085.1500244140625,1085.1500244140625,1092.5999755859375,1071.0,1073.0,10179655
1092.4000244140625,1092.4000244140625,1103.3499755859375,1082.8499755859375,1089.0,9415039
1077.25,1077.25,1096.6500244140625,1075.0,1093.050048828125,8813305
1074.550048828125,1074.550048828125,1088.699951171875,1070.0999755859375,1082.949951171875,8145376
1121.6500244140625,1121.6500244140625,1142.0,1066.0,1079.050048828125,40658159
1111.3499755859375,1111.3499755859375,1115.0,1097.449951171875,1113.949951171875,17647545
1092.6500244140625,1092.6500244140625,1105.0,1087.3499755859375,1105.0,8116675
1085.0999755859375,1085.0999755859375,1100.0,1082.199951171875,1097.5999755859375,5088731
1080.449951171875,1080.449951171875,1085.0,1072.0999755859375,1079.0,4665908
1069.1500244140625,1069.1500244140625,1085.8499755859375,1066.949951171875,1081.0,7900593
1049.3499755859375,1049.3499755859375,1072.949951171875,1040.5,1068.800048828125,8717377
1038.699951171875,1038.699951171875,1049.949951171875,1026.25,1049.3499755859375,7206054
1035.800048828125,1035.800048828125,1049.0,1032.199951171875,1049.0,6919238
976.2999877929688,976.2999877929688,1011.5499877929688,971.25,1000.0,36140411
986.1500244140625,986.1500244140625,988.0,958.0,976.2999877929688,25675836
992.0999755859375,992.0999755859375,1006.0,988.0,994.9000244140625,13203676
988.4000244140625,988.4000244140625,999.9000244140625,984.5,997.0,5836274
974.9500122070312,974.9500122070312,995.0,960.0,995.0,44516613
962.0499877929688,962.0499877929688,983.7000122070312,957.1500244140625,978.2000122070312,12044431
967.0,967.0,978.9500122070312,956.3499755859375,970.4000244140625,13466770
970.8499755859375,970.8499755859375,977.5,949.2000122070312,967.0,16764981
971.7999877929688,971.7999877929688,979.2000122070312,966.0499877929688,973.5,10254297
977.2999877929688,977.2999877929688,985.0,972.5999755859375,974.0,12755422
963.5999755859375,963.5999755859375,982.5,959.25,982.4000244140625,12959075
993.1500244140625,993.1500244140625,994.9500122070312,965.5999755859375,970.7999877929688,21640021
993.0,993.0,1000.4000244140625,989.1500244140625,996.0,10360030
974.6500244140625,974.6500244140625,996.9500122070312,971.7999877929688,993.0,12225895
965.2000122070312,965.2000122070312,984.5,958.9000244140625,976.9000244140625,10085203
925.7000122070312,925.7000122070312,950.1500244140625,925.0,939.0,24418517
930.75,930.75,949.2000122070312,920.0,930.0,19187758
927.8499755859375,927.8499755859375,944.4500122070312,915.0,942.0,11772546
919.7999877929688,919.7999877929688,924.7999877929688,893.8499755859375,916.0,21177886
939.1500244140625,939.1500244140625,948.4500122070312,925.5,926.7999877929688,11557737
928.5,928.5,943.5999755859375,912.3499755859375,933.75,13249851
930.7000122070312,930.7000122070312,937.0,928.5,932.0,4459529
928.25,928.25,940.0,925.3499755859375,930.0,5740649
917.2999877929688,917.2999877929688,935.3499755859375,913.0,932.9500122070312,9058919
907.4500122070312,907.4500122070312,923.0,900.0,917.0499877929688,10298258
891.5999755859375,891.5999755859375,914.9500122070312,890.0499877929688,914.9500122070312,13864583
910.1500244140625,910.1500244140625,917.7000122070312,886.7999877929688,894.2999877929688,11527914
903.2999877929688,903.2999877929688,917.6500244140625,898.0999755859375,912.0499877929688,7390557
879.5,879.5,906.0999755859375,875.25,905.0,13617490
877.6500244140625,877.6500244140625,885.5999755859375,863.2999877929688,879.0,10553771
880.0,880.0,890.0,875.25,875.25,7233484
864.2999877929688,864.2999877929688,885.75,857.2999877929688,883.9000244140625,10873022
878.4500122070312,878.4500122070312,886.75,860.2000122070312,867.8499755859375,7106045
